product_id,title,price,image_url,url,local_image_path,garment_code,occasion_scores,boldness_scores,color_scores,formality_scores
239,Red Belted Tube Mini Dress,₹1489,https://assets.newme.asia/wp-content/uploads/2026/03/201110237a7a0031/NM-PRC-391-DRS-26-MAR-31783-RED(1).webp,https://newme.asia/product/red-belted-tube-mini-dress,product_images/238.jpg,DRS,"{""casual everyday wear"": 0.1442, ""party outfit"": 0.2788, ""wedding guest outfit"": 0.2404, ""office wear"": 0.0096, ""date night outfit"": 0.2404, ""beach vacation outfit"": 0.0865}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.7857, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.2328, ""semi formal outfit"": 0.4914, ""casual informal outfit"": 0.2759}"
240,Blue Striped Crop Shirt,₹409,https://assets.newme.asia/wp-content/uploads/2025/07/22171913a13ab80c/NM-IN-56-SHT-25-FEB-12802-BLUE(1).webp,https://newme.asia/product/blue-striped-crop-shirt,product_images/239.jpg,SHT,"{""casual everyday wear"": 0.3358, ""party outfit"": 0.2164, ""wedding guest outfit"": 0.0075, ""office wear"": 0.306, ""date night outfit"": 0.1269, ""beach vacation outfit"": 0.0075}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.7857, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.2645, ""semi formal outfit"": 0.4711, ""casual informal outfit"": 0.2645}"
241,Grey Mid Rise Wrap Formal Pants,₹1449,https://assets.newme.asia/wp-content/uploads/2025/11/12053224c56f25b5/NM-PRC-346-TRS-25-NOV-26513-DARKGREY(1).webp,https://newme.asia/product/grey-mid-rise-wrap-formal-pants,product_images/240.jpg,TRS,"{""casual everyday wear"": 0.1688, ""party outfit"": 0.0688, ""wedding guest outfit"": 0.0063, ""office wear"": 0.6437, ""date night outfit"": 0.1063, ""beach vacation outfit"": 0.0063}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.7857}","{""very formal outfit"": 0.5422, ""semi formal outfit"": 0.2834, ""casual informal outfit"": 0.1744}"
242,Light Blue Striped Wrap Mini Dress,₹1399,https://assets.newme.asia/wp-content/uploads/2026/05/190717064e597d73/NM-PRC-425-DRS-26-APR-32962-LIGHTBLUE(1).webp,https://newme.asia/product/light-blue-striped-wrap-mini-dress,product_images/241.jpg,DRS,"{""casual everyday wear"": 0.1442, ""party outfit"": 0.2788, ""wedding guest outfit"": 0.2404, ""office wear"": 0.0096, ""date night outfit"": 0.2404, ""beach vacation outfit"": 0.0865}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.875, ""bright bold colors"": 0.0417, ""dark moody colors"": 0.0417, ""neutral minimal colors"": 0.0417}","{""very formal outfit"": 0.2328, ""semi formal outfit"": 0.4914, ""casual informal outfit"": 0.2759}"
243,Black Striped Collared Mini Dress,₹1499,https://assets.newme.asia/wp-content/uploads/2026/03/11095722a1031a5a/NM-PRC-425-DRS-26-FEB-31158-BLACK(1).webp,https://newme.asia/product/black-striped-collared-mini-dress,product_images/242.jpg,DRS,"{""casual everyday wear"": 0.1442, ""party outfit"": 0.2788, ""wedding guest outfit"": 0.2404, ""office wear"": 0.0096, ""date night outfit"": 0.2404, ""beach vacation outfit"": 0.0865}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0417, ""bright bold colors"": 0.4583, ""dark moody colors"": 0.4583, ""neutral minimal colors"": 0.0417}","{""very formal outfit"": 0.2328, ""semi formal outfit"": 0.4914, ""casual informal outfit"": 0.2759}"
244,Black Fitted Lapel Collar Top,₹1189,https://assets.newme.asia/wp-content/uploads/2025/12/310944064713672e/NM-PRC-178-BLS-25-DEC-29545-BLACK(1).webp,https://newme.asia/product/black-fitted-lapel-collar-top,product_images/243.jpg,BLS,"{""casual everyday wear"": 0.2292, ""party outfit"": 0.1875, ""wedding guest outfit"": 0.0764, ""office wear"": 0.3403, ""date night outfit"": 0.1597, ""beach vacation outfit"": 0.0069}","{""subtle and understated outfit"": 0.8846, ""bold and loud statement outfit"": 0.1154}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.3449, ""semi formal outfit"": 0.3275, ""casual informal outfit"": 0.3275}"
245,Off White Lapel Collar Blazer,₹1199,https://assets.newme.asia/wp-content/uploads/2026/01/14130605b6aa3eb2/NM-IN-56-BLZ-25-AUG-23472-OFFWHITE_(1).webp,https://newme.asia/product/off-white-lapel-collar-blazer,product_images/244.jpg,BLZ,"{""casual everyday wear"": 0.0071, ""party outfit"": 0.1071, ""wedding guest outfit"": 0.0786, ""office wear"": 0.65, ""date night outfit"": 0.15, ""beach vacation outfit"": 0.0071}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.0417, ""bright bold colors"": 0.0417, ""dark moody colors"": 0.0417, ""neutral minimal colors"": 0.875}","{""very formal outfit"": 0.612, ""semi formal outfit"": 0.3281, ""casual informal outfit"": 0.0599}"
246,Black Striped Tube Neck Co-Ord Set,₹1179,https://assets.newme.asia/wp-content/uploads/2026/04/09141049f84ef270/NM-PRC-159-CRD-26-APR-32847-BLACK(1).webp,https://newme.asia/product/black-striped-tube-neck-co-ord-set,product_images/245.jpg,CRD,"{""casual everyday wear"": 0.2872, ""party outfit"": 0.2021, ""wedding guest outfit"": 0.0106, ""office wear"": 0.0106, ""date night outfit"": 0.1596, ""beach vacation outfit"": 0.3298}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.0208, ""semi formal outfit"": 0.4896, ""casual informal outfit"": 0.4896}"
247,Brown High Rise Wide-Leg Pants,₹1399,https://assets.newme.asia/wp-content/uploads/2025/12/3109491043f93635/NM-PRC-313-TRS-25-DEC-29433-BROWN(1).webp,https://newme.asia/product/brown-high-rise-wide-leg-pants-2,product_images/246.jpg,TRS,"{""casual everyday wear"": 0.2455, ""party outfit"": 0.1, ""wedding guest outfit"": 0.0091, ""office wear"": 0.4818, ""date night outfit"": 0.1545, ""beach vacation outfit"": 0.0091}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.3058, ""semi formal outfit"": 0.4298, ""casual informal outfit"": 0.2645}"
248,Light Grey High Rise Pleated Skirt,₹1299,https://assets.newme.asia/wp-content/uploads/2026/03/1715264619f2d5a5/NM-PRC-427-SKT-26-MAR-31647-LIGHTGREY(1).webp,https://newme.asia/product/light-grey-high-rise-pleated-skirt,product_images/247.jpg,SKT,"{""casual everyday wear"": 0.2872, ""party outfit"": 0.2872, ""wedding guest outfit"": 0.0106, ""office wear"": 0.2021, ""date night outfit"": 0.2021, ""beach vacation outfit"": 0.0106}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.6176, ""bright bold colors"": 0.0294, ""dark moody colors"": 0.0294, ""neutral minimal colors"": 0.3235}","{""very formal outfit"": 0.1797, ""semi formal outfit"": 0.4793, ""casual informal outfit"": 0.341}"
249,White V-Neck Solid Bodysuit,₹1299,https://assets.newme.asia/wp-content/uploads/2026/03/120858435eb329ef/NM-PRC-312-BLS-26-FEB-31033-WHITE(1).webp,https://newme.asia/product/white-v-neck-solid-bodysuit,product_images/248.jpg,BLS,"{""casual everyday wear"": 0.2895, ""party outfit"": 0.2368, ""wedding guest outfit"": 0.0965, ""office wear"": 0.1667, ""date night outfit"": 0.2018, ""beach vacation outfit"": 0.0088}","{""subtle and understated outfit"": 0.8846, ""bold and loud statement outfit"": 0.1154}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.7857}","{""very formal outfit"": 0.1579, ""semi formal outfit"": 0.4615, ""casual informal outfit"": 0.3806}"
250,Light Green V-Neck Check Co-Ord Set,₹2199,https://assets.newme.asia/wp-content/uploads/2025/12/241115185f0062c8/NM-PRC-374-CRD-25-DEC-29032-LIGHTGREEN(1).webp,https://newme.asia/product/light-green-v-neck-check-co-ord-set,product_images/249.jpg,CRD,"{""casual everyday wear"": 0.2872, ""party outfit"": 0.2021, ""wedding guest outfit"": 0.0106, ""office wear"": 0.0106, ""date night outfit"": 0.1596, ""beach vacation outfit"": 0.3298}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.6176, ""bright bold colors"": 0.3235, ""dark moody colors"": 0.0294, ""neutral minimal colors"": 0.0294}","{""very formal outfit"": 0.0208, ""semi formal outfit"": 0.4896, ""casual informal outfit"": 0.4896}"
251,Light Brown Square Neck Co-Ords Set,₹1069,https://assets.newme.asia/wp-content/uploads/2026/03/161041496133e728/NM-PRC-313-CRD-26-MAR-31533-LIGHTBROWN(1).webp,https://newme.asia/product/light-brown-square-neck-co-ords-set,product_images/250.jpg,CRD,"{""casual everyday wear"": 0.2872, ""party outfit"": 0.2021, ""wedding guest outfit"": 0.0106, ""office wear"": 0.0106, ""date night outfit"": 0.1596, ""beach vacation outfit"": 0.3298}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.6176, ""bright bold colors"": 0.0294, ""dark moody colors"": 0.3235, ""neutral minimal colors"": 0.0294}","{""very formal outfit"": 0.0208, ""semi formal outfit"": 0.4896, ""casual informal outfit"": 0.4896}"
252,Beige High Rise Pleated Pants,₹1299,https://assets.newme.asia/wp-content/uploads/2026/04/09124010e0585119/NM-PRC-9998-TRS-26-MAR-32335-BEIGE(1).webp,https://newme.asia/product/beige-high-rise-pleated-pants-4,product_images/251.jpg,TRS,"{""casual everyday wear"": 0.18, ""party outfit"": 0.0733, ""wedding guest outfit"": 0.0067, ""office wear"": 0.62, ""date night outfit"": 0.1133, ""beach vacation outfit"": 0.0067}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.7857}","{""very formal outfit"": 0.47, ""semi formal outfit"": 0.3281, ""casual informal outfit"": 0.2019}"
253,Beige Mid Rise Wrap Skorts,₹1099,https://assets.newme.asia/wp-content/uploads/2026/03/301357228ae735d6/NM-PRC-443-SKO-26-MAR-32273-BEIGE(1).webp,https://newme.asia/product/beige-mid-rise-wrap-skorts,product_images/252.jpg,SKO,"{""casual everyday wear"": 0.5233, ""party outfit"": 0.1512, ""wedding guest outfit"": 0.0116, ""office wear"": 0.0116, ""date night outfit"": 0.0116, ""beach vacation outfit"": 0.2907}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.7857}","{""very formal outfit"": 0.0203, ""semi formal outfit"": 0.198, ""casual informal outfit"": 0.7817}"
254,White Front Cut Top,₹699,https://assets.newme.asia/wp-content/uploads/2025/07/221748178193987d/NM-IN-56-BLS-25-MAY-16685-OFFWHITE(1).webp,https://newme.asia/product/white-front-cut-top,product_images/253.jpg,BLS,"{""casual everyday wear"": 0.2895, ""party outfit"": 0.2368, ""wedding guest outfit"": 0.0965, ""office wear"": 0.1667, ""date night outfit"": 0.2018, ""beach vacation outfit"": 0.0088}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.7857}","{""very formal outfit"": 0.1718, ""semi formal outfit"": 0.4141, ""casual informal outfit"": 0.4141}"
255,Black Solid Bodycon Mini Dress,₹1199,https://assets.newme.asia/wp-content/uploads/2026/04/0914171040d407b0/NM-PRC-339-DRS-26-APR-32831-BLACK(1).webp,https://newme.asia/product/black-solid-bodycon-mini-dress-7,product_images/254.jpg,DRS,"{""casual everyday wear"": 0.0815, ""party outfit"": 0.4293, ""wedding guest outfit"": 0.1359, ""office wear"": 0.0054, ""date night outfit"": 0.2989, ""beach vacation outfit"": 0.0489}","{""subtle and understated outfit"": 0.8846, ""bold and loud statement outfit"": 0.1154}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.1788, ""semi formal outfit"": 0.6093, ""casual informal outfit"": 0.2119}"
256,Dark Grey Plaid Pleated Skirt Co-Ord Set,₹1499,https://assets.newme.asia/wp-content/uploads/2025/11/0713423894a78523/NM-PRC-374-CRD-25-NOV-26049-DARKGREY(1).webp,https://newme.asia/product/dark-grey-plaid-pleated-skirt-co-ord-set,product_images/255.jpg,CRD,"{""casual everyday wear"": 0.2872, ""party outfit"": 0.2021, ""wedding guest outfit"": 0.0106, ""office wear"": 0.0106, ""date night outfit"": 0.1596, ""beach vacation outfit"": 0.3298}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.7857}","{""very formal outfit"": 0.0208, ""semi formal outfit"": 0.4896, ""casual informal outfit"": 0.4896}"
257,Cream Solid Mid Rise Trousers,₹1399,https://assets.newme.asia/wp-content/uploads/2026/04/0914055558439f76/NM-PRC-313-TRS-26-APR-32850-CREAM(1).webp,https://newme.asia/product/cream-solid-mid-rise-trousers,product_images/256.jpg,TRS,"{""casual everyday wear"": 0.2455, ""party outfit"": 0.1, ""wedding guest outfit"": 0.0091, ""office wear"": 0.4818, ""date night outfit"": 0.1545, ""beach vacation outfit"": 0.0091}","{""subtle and understated outfit"": 0.8846, ""bold and loud statement outfit"": 0.1154}","{""soft muted pastel colors"": 0.7857, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.2824, ""semi formal outfit"": 0.4733, ""casual informal outfit"": 0.2443}"
258,Wine V-Neck Solid Bodysuit,₹1399,https://assets.newme.asia/wp-content/uploads/2026/03/120858138e870617/NM-PRC-312-BLS-26-FEB-31033-WINE(1).webp,https://newme.asia/product/wine-v-neck-solid-bodysuit,product_images/257.jpg,BLS,"{""casual everyday wear"": 0.2895, ""party outfit"": 0.2368, ""wedding guest outfit"": 0.0965, ""office wear"": 0.1667, ""date night outfit"": 0.2018, ""beach vacation outfit"": 0.0088}","{""subtle and understated outfit"": 0.8846, ""bold and loud statement outfit"": 0.1154}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.1579, ""semi formal outfit"": 0.4615, ""casual informal outfit"": 0.3806}"
259,Black One Shoulder Bodycon Midi Dress,₹1309,https://assets.newme.asia/wp-content/uploads/2025/10/221518101f38761e/NM-PRC-44-DRS-25-OCT-25644-BLACK(1).webp,https://newme.asia/product/black-one-shoulder-bodycon-midi-dress,product_images/258.jpg,DRS,"{""casual everyday wear"": 0.0564, ""party outfit"": 0.3947, ""wedding guest outfit"": 0.094, ""office wear"": 0.0639, ""date night outfit"": 0.3571, ""beach vacation outfit"": 0.0338}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.1915, ""semi formal outfit"": 0.5816, ""casual informal outfit"": 0.227}"
260,Burgundy High Rise Pleated Pants,₹1399,https://assets.newme.asia/wp-content/uploads/2026/04/091357109ba412b1/NM-PRC-9998-TRS-26-MAR-32335-BURGUNDY(1).webp,https://newme.asia/product/burgundy-high-rise-pleated-pants,product_images/259.jpg,TRS,"{""casual everyday wear"": 0.18, ""party outfit"": 0.0733, ""wedding guest outfit"": 0.0067, ""office wear"": 0.62, ""date night outfit"": 0.1133, ""beach vacation outfit"": 0.0067}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.47, ""semi formal outfit"": 0.3281, ""casual informal outfit"": 0.2019}"
261,Dark Brown Embroidered Lapel Collar Blazer,₹1249,https://assets.newme.asia/wp-content/uploads/2026/03/11111908699ae27a/NM-PRC-340-BLZ-26-FEB-31208-DARKBROWN(1).webp,https://newme.asia/product/dark-brown-embroidered-lapel-collar-blazer,product_images/260.jpg,BLZ,"{""casual everyday wear"": 0.0054, ""party outfit"": 0.0815, ""wedding guest outfit"": 0.2989, ""office wear"": 0.4946, ""date night outfit"": 0.1141, ""beach vacation outfit"": 0.0054}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0417, ""bright bold colors"": 0.4583, ""dark moody colors"": 0.4583, ""neutral minimal colors"": 0.0417}","{""very formal outfit"": 0.612, ""semi formal outfit"": 0.3281, ""casual informal outfit"": 0.0599}"
262,White High Rise Wide Leg Pants,₹1249,https://assets.newme.asia/wp-content/uploads/2026/04/091356312467d170/NM-PRC-9998-TRS-26-APR-32822-WHITE(1).webp,https://newme.asia/product/white-high-rise-wide-leg-pants,product_images/261.jpg,TRS,"{""casual everyday wear"": 0.2455, ""party outfit"": 0.1, ""wedding guest outfit"": 0.0091, ""office wear"": 0.4818, ""date night outfit"": 0.1545, ""beach vacation outfit"": 0.0091}","{""subtle and understated outfit"": 0.5, ""bold and loud statement outfit"": 0.5}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.0714, ""neutral minimal colors"": 0.7857}","{""very formal outfit"": 0.3058, ""semi formal outfit"": 0.4298, ""casual informal outfit"": 0.2645}"
263,Brown High Rise Houndstooth Midi Skirt,₹1299,https://assets.newme.asia/wp-content/uploads/2026/04/09124346ff03bfa5/NM-PRC-443-SKT-26-MAR-32272-BROWN(1).webp,https://newme.asia/product/brown-high-rise-houndstooth-midi-skirt,product_images/262.jpg,SKT,"{""casual everyday wear"": 0.2077, ""party outfit"": 0.2077, ""wedding guest outfit"": 0.0077, ""office wear"": 0.2692, ""date night outfit"": 0.3, ""beach vacation outfit"": 0.0077}","{""subtle and understated outfit"": 0.1154, ""bold and loud statement outfit"": 0.8846}","{""soft muted pastel colors"": 0.0714, ""bright bold colors"": 0.0714, ""dark moody colors"": 0.7857, ""neutral minimal colors"": 0.0714}","{""very formal outfit"": 0.1797, ""semi formal outfit"": 0.4793, ""casual informal outfit"": 0.341}"
